year,artist_name,explicit,track_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
1984,Sure Shot Kid,FALSE,Cum on Feel the Noise,0.654,0.6,5,-12.809,0,0.207,0.105,0.192,0.0737,0.849,142.555,130160
1984,Irene Cara,FALSE,Breakdance - Radio Edit,0.71,0.742,5,-10.965,0,0.0499,0.00191,0.14,0.115,0.64,130.834,209240
1984,Daryl Hall & John Oates,FALSE,Adult Education - Remastered 2003,0.646,0.861,9,-6.647,0,0.0521,0.0328,7.01e-4,0.192,0.889,91.533,274333
1984,Paris Music,FALSE,They Don't Know (Originally Performed By Tracy Ullman) [Full Vocal Version],0.685,0.845,0,-4.254,1,0.027,0.0543,0,0.118,0.886,113.873,181248
1984,Billy Joel,FALSE,An Innocent Man,0.509,0.382,0,-9.441,1,0.0351,0.0466,0,0.112,0.42,105.764,318000
1984,Bananarama,FALSE,Cruel Summer,0.691,0.899,1,-4.871,0,0.0271,0.114,0.00708,0.231,0.931,108.445,209587
1984,Wang Chung,FALSE,Dance Hall Days,0.671,0.589,0,-14.343,1,0.0401,0.272,0.00832,0.184,0.547,102.718,240800
1984,KC & The Sunshine Band,FALSE,Give It Up,0.862,0.624,3,-11.63,1,0.0565,0.0192,1.53e-4,0.0465,0.883,124.896,254240
1984,The Pointer Sisters,FALSE,I'm So Excited,0.589,0.733,5,-8.809,0,0.0399,0.106,0.00328,0.111,0.911,182.364,233400
1984,"Ray Parker, Jr.",FALSE,I Still Can't Get Over Loving You,0.594,0.598,1,-11.587,1,0.0377,0.177,9.88e-6,0.0753,0.631,167.011,247440
1984,Michael Jackson,FALSE,Thriller - Single Version,0.777,0.817,11,-5.64,1,0.0464,0.0902,2.9e-5,0.714,0.832,118.407,312413
1984,Madonna,FALSE,Holiday,0.816,0.65,11,-9.576,0,0.0497,0.0145,0.0105,0.103,0.736,117.551,245773
1984,Movie Soundtrack All Stars,FALSE,Breakin.. There's No Stopping Uis (Breakin),0.708,0.75,1,-10.139,1,0.0645,0.00653,0.00559,0.0838,0.965,117.494,212573
1984,John Lennon,FALSE,Nobody Told Me - 2010 - Remaster,0.712,0.936,2,-4.246,1,0.0364,0.177,8.37e-4,0.0443,0.913,118.425,214280
1984,Culture Club,FALSE,Church of the Poison Mind,0.606,0.781,7,-10.555,0,0.0343,0.105,0,0.409,0.952,130.778,211173
1984,Christopher Cross,FALSE,Think Of Laura,0.645,0.211,11,-12.73,1,0.0257,0.822,9.19e-6,0.138,0.17,86.121,206640
1984,DeBarge,FALSE,Time Will Reveal,0.711,0.26,0,-13.773,1,0.0347,0.527,0,0.059,0.412,129.779,259493
1984,The Police,FALSE,Wrapped Around Your Finger - Remastered 2003,0.746,0.454,9,-11.548,0,0.0376,0.112,3.02e-4,0.0867,0.563,127.689,314040
1984,John Mellencamp,FALSE,Pink Houses,0.636,0.769,7,-5.307,1,0.0267,0.0558,4.64e-6,0.0913,0.64,114.98,283667
1984,Ratt,FALSE,Round and Round,0.616,0.965,11,-4.464,1,0.0613,0.0135,1.74e-4,0.119,0.405,126.535,266627
1984,Billy Joel,FALSE,The Longest Time,0.637,0.333,3,-9.603,1,0.0262,0.181,0,0.147,0.612,84.347,217907
1984,The Go-Go's,FALSE,Head Over Heels,0.556,0.806,2,-10.517,1,0.0455,0.0729,2.6e-6,0.13,0.929,157.2,216960
1984,Kool & The Gang,FALSE,Tonight,0.833,0.443,5,-16.928,1,0.0398,0.261,0.0182,0.108,0.963,120.219,231840
1984,Christine McVie,FALSE,Got A Hold On Me,0.75,0.787,4,-5.127,1,0.0292,0.144,1.88e-5,0.0513,0.707,129.37,232907
1984,Shalamar,FALSE,Dancing In the Sheets,0.874,0.556,11,-9.322,0,0.0708,0.00643,0.311,0.0445,0.867,122.849,244733
1984,The Rolling Stones,FALSE,Undercover Of The Night - Remastered,0.627,0.859,5,-11.322,0,0.0873,0.022,0.0234,0.397,0.509,122.805,273160
1984,John Cafferty & the Beaver Brown Band,FALSE,On The Dark Side,0.394,0.854,9,-7.73,1,0.213,0.0327,2.25e-4,0.772,0.333,171.705,161747
1984,Duran Duran,FALSE,New Moon On Monday,0.67,0.87,7,-4.694,1,0.0812,0.369,0,0.579,0.729,122.277,258880
1984,Peter Schilling,FALSE,Major Tom - Coming Home,0.787,0.42,4,-14.32,0,0.0645,0.153,0.164,0.169,0.842,161.247,301373
1984,The Cars,FALSE,Magic,0.683,0.806,9,-7.574,1,0.042,0.125,5.48e-4,0.191,0.963,118.032,237093
1984,Night Ranger,FALSE,When You Close Your Eyes,0.472,0.635,0,-14.112,1,0.0357,0.016,0,0.132,0.587,138.181,256507
1984,Billy Squier,FALSE,Rock Me Tonite,0.472,0.724,9,-5.061,0,0.0522,0.0987,0,0.239,0.656,127.36,297267
1984,James Ingram,FALSE,Yah Mo B There,0.823,0.494,0,-12.399,1,0.0371,0.18,1.28e-6,0.0462,0.949,117.846,279413
1984,Cutting Crew,FALSE,(I Just) Died in Your Arms,0.632,0.727,11,-11.209,0,0.0438,0.0119,7.64e-5,0.0678,0.502,124.919,278627
1985,George Michael,FALSE,Careless Whisper,0.583,0.545,2,-11.698,0,0.0351,0.232,0,0.133,0.803,153.25,302600
1985,Madonna,FALSE,Like A Virgin,0.775,0.8,3,-3.338,0,0.036,0.365,2.16e-4,0.0976,0.962,119.725,188280
1985,Wham!,FALSE,Wake Me Up Before You Go-Go,0.607,0.794,0,-5.156,1,0.0491,0.1,0,0.0815,0.816,81.326,231440
1985,Foreigner,FALSE,I Want to Know What Love Is,0.426,0.566,3,-7.739,0,0.0366,0.234,0,0.0693,0.229,161.829,285667
1985,Chaka Khan,FALSE,I Feel For You,0.794,0.925,11,-3.778,1,0.0625,0.012,0.319,0.197,0.91,124.884,218880
1985,Daryl Hall & John Oates,FALSE,Out of Touch,0.791,0.63,9,-9.3,0,0.0354,0.0792,7.31e-4,0.0459,0.895,115.008,265960
1985,Dire Straits,FALSE,Money For Nothing,0.667,0.655,2,-9.339,0,0.0367,0.0491,8.94e-4,0.0641,0.664,134.212,506400
1985,Tears For Fears,FALSE,Everybody Wants To Rule The World,0.699,0.823,7,-11.164,1,0.047,0.433,0.00199,0.299,0.408,112.082,251600
1985,Madonna,FALSE,Crazy For You,0.662,0.719,9,-6.606,1,0.0298,0.107,0,0.102,0.521,95.001,224320
1985,a-ha,FALSE,Take On Me,0.573,0.902,6,-7.638,0,0.054,0.018,0.00125,0.0928,0.863,84.412,225280
1985,Paul Young,FALSE,Everytime You Go Away,0.607,0.643,5,-11.493,1,0.0435,0.177,1.53e-4,0.118,0.705,164.256,321573
1985,Philip Bailey,FALSE,Easy Lover,0.746,0.701,1,-13.093,1,0.0356,0.0635,0.00132,0.0628,0.934,128.912,304307
1985,REO Speedwagon,FALSE,Can't Fight This Feeling,0.408,0.48,9,-11.017,1,0.0266,0.155,1.82e-5,0.0877,0.192,156.344,294773
1985,Starship,FALSE,We Built This City,0.661,0.908,5,-4.897,1,0.039,0.052,0,0.0708,0.666,144.091,296080
1985,Huey Lewis & The News,FALSE,The Power Of Love,0.766,0.826,5,-5.387,1,0.0299,0.075,3.77e-5,0.072,0.942,118.761,234347
1985,Simple Minds,FALSE,Don't You (Forget About Me),0.67,0.63,2,-12.699,1,0.0259,0.0813,0.0108,0.096,0.693,111.293,260867
1985,Kool & The Gang,FALSE,Cherish,0.586,0.618,1,-8.632,1,0.0235,0.353,0,0.325,0.421,95.237,239333
1985,John Parr,FALSE,St. Elmos Fire [Man In Motion],0.613,0.53,9,-14.088,1,0.0321,0.162,2.07e-6,0.624,0.511,111.19,247987
1985,Glenn Frey,FALSE,"The Heat Is On - From ""Beverly Hills Cop"" Soundtrack",0.647,0.852,7,-6.9,1,0.0444,0.128,1.13e-5,0.0887,0.961,149.594,225507
1985,ProSource Karaoke,FALSE,We Are the World (In the Style of USA for Africa) - Demo Vocal Version,0.497,0.491,4,-9.966,1,0.0517,0.679,0,0.588,0.423,145.709,348518
1985,Tears For Fears,FALSE,Shout,0.539,0.961,2,-8.838,0,0.04,0.341,4.1e-5,0.184,0.574,97.955,392040
1985,Stevie Wonder,FALSE,Part-Time Lover,0.692,0.836,10,-6.433,0,0.0517,0.162,0,0.0905,0.943,174.493,222400
1985,Whitney Houston,FALSE,Saving All My Love for You,0.636,0.264,6,-14.567,0,0.0263,0.593,4.22e-5,0.275,0.249,99.304,238467
1985,Bryan Adams,FALSE,Heaven,0.34,0.412,9,-13.727,0,0.0268,0.0596,0,0.117,0.393,69.857,243667
1985,Wham!,FALSE,Everything She Wants,0.9,0.459,6,-15.557,0,0.0366,0.321,0.00399,0.165,0.962,115.091,302693
1985,New Edition,FALSE,Cool It Now,0.875,0.532,10,-13.265,0,0.0686,0.124,0.0123,0.314,0.704,116.556,347667
1985,Jan Hammer,FALSE,"Miami Vice Theme - From ""Miami Vice"" Soundtrack",0.557,0.934,7,-6.368,1,0.0467,0.238,0.872,0.0769,0.703,115.656,147680
1985,Billy Ocean,FALSE,Loverboy,0.739,0.738,6,-8.522,0,0.0393,0.0694,1.83e-5,0.0573,0.736,107.894,250733
1985,Teena Marie,FALSE,Lovergirl,0.73,0.756,9,-7.509,0,0.0492,0.0469,0.00333,0.235,0.832,123.604,259560
1985,Glenn Frey,FALSE,You Belong To The City,0.714,0.585,4,-7.422,0,0.0278,0.115,3.51e-4,0.0663,0.554,109.258,352933
1985,Ready For The World,FALSE,Oh Sheila (Re-Recorded),0.807,0.645,7,-8.582,1,0.0631,0.0162,3.85e-5,0.0578,0.869,128.762,241748
1985,DeBarge,FALSE,Rhythm Of The Night,0.716,0.86,11,-8.399,0,0.0496,0.0689,6.76e-5,0.127,0.954,115.133,233600
1985,Phil Collins,FALSE,One More Night,0.614,0.366,3,-10.925,1,0.0325,0.589,5.8e-5,0.089,0.299,136.388,292120
1985,The Honeydrippers,FALSE,Sea Of Love - 2006 Remastered Version,0.422,0.411,7,-9.004,1,0.0257,0.111,0.00113,0.324,0.376,82.737,183880
1985,Duran Duran,FALSE,A View To A Kill,0.706,0.814,1,-5.405,1,0.0569,0.0159,0,0.262,0.778,125.472,217693
1985,Duran Duran,FALSE,The Wild Boys,0.741,0.838,11,-7.622,0,0.0637,0.407,0,0.138,0.592,115.689,257600
1985,Chicago,FALSE,You're The Inspiration - Remastered,0.591,0.572,11,-6.783,1,0.0275,0.537,0,0.0981,0.321,73.899,227933
1985,The Pointer Sisters,FALSE,Neutron Dance,0.757,0.721,9,-9.864,1,0.0424,0.012,3.53e-4,0.127,0.886,104.778,254119
1985,Pat Benatar,FALSE,We Belong,0.706,0.322,5,-14.108,1,0.0467,0.528,2.37e-6,0.576,0.311,135.154,221133
1985,Commodores,FALSE,Nightshift,0.73,0.591,8,-9.01,1,0.0367,0.692,0.0185,0.0564,0.383,105.063,304027
1985,Howard Jones,FALSE,Things Can Only Get Better,0.752,0.743,7,-6.083,1,0.0331,0.0314,1.17e-4,0.128,0.834,108.254,235827
1985,The Karaoke Channel,FALSE,All I Need - Karaoke Demonstration With Lead Vocal,0.552,0.404,9,-13.651,1,0.027,0.411,0,0.139,0.181,141.011,211108
1985,Aretha Franklin,FALSE,Freeway Of Love,0.684,0.882,2,-7.745,1,0.0588,0.291,4.31e-6,0.0831,0.858,126.17,350867
1985,Corey Hart,FALSE,Never Surrender,0.551,0.512,2,-12.123,1,0.033,0.533,0,0.163,0.383,104.135,294940
1985,Phil Collins,FALSE,Sussudio,0.736,0.838,0,-6.932,1,0.0725,0.0154,0.0608,0.0454,0.794,121.242,264947
1985,Sheena Easton,FALSE,Strut,0.91,0.751,1,-11.29,1,0.039,0.295,0.00214,0.141,0.974,114.659,240960
1985,Whitney Houston,FALSE,You Give Good Love,0.491,0.514,2,-7.809,0,0.04,0.699,0,0.0924,0.478,149.833,275387
1985,Survivor,FALSE,The Search Is Over,0.539,0.382,3,-10.611,1,0.0309,0.579,0,0.0723,0.157,124.406,254840
1985,Diana Ross,FALSE,Missing You,0.53,0.243,4,-16.039,0,0.0528,0.469,1.43e-4,0.0511,0.201,173.135,243667
1985,Phil Collins,FALSE,Separate Lives (Love Theme From White Nights),0.327,0.283,4,-9.855,1,0.0313,0.246,3.93e-6,0.172,0.214,96.153,246533
1985,Prince,FALSE,Raspberry Beret,0.761,0.67,2,-12.759,1,0.0438,0.21,4.26e-4,0.0685,0.901,120.752,215173
1985,Billy Ocean,FALSE,Suddenly,0.527,0.215,10,-15.422,0,0.0359,0.651,0,0.0789,0.178,130.261,233120
1985,Don Henley,FALSE,The Boys Of Summer,0.522,0.559,6,-13.641,1,0.0387,0.546,0.00565,0.188,0.909,176.894,288733
1985,Murray Head,FALSE,One Night in Bangkok,0.953,0.509,1,-8.975,1,0.157,0.0259,7.68e-4,0.287,0.722,111.968,186760
1985,Sting,FALSE,If You Love Somebody Set Them Free,0.642,0.862,9,-9.481,0,0.0318,0.111,0,0.348,0.798,125.061,254173
1985,Animotion,FALSE,Obsession,0.679,0.634,7,-11.93,1,0.0788,0.00455,0.34,0.599,0.399,114.754,337267
1985,Tina Turner,FALSE,We Don't Need Another Hero (Thunderdome),0.69,0.674,8,-5.866,0,0.047,0.2,0.00648,0.115,0.713,98.85,255187
1985,Madonna,FALSE,Material Girl,0.742,0.883,0,-3.419,1,0.0329,0.333,7.51e-6,0.0964,0.977,136.506,240280
1985,Tina Turner,FALSE,Better Be Good To Me,0.709,0.807,8,-4.717,1,0.0454,0.0289,0.00852,0.106,0.739,120.718,310867
1985,Tears For Fears,FALSE,Head Over Heels,0.605,0.742,4,-7.031,0,0.0246,0.521,9.46e-4,0.15,0.604,95.168,254360
1985,Harold Faltermeyer,FALSE,"Axel F - From ""Beverly Hills Cop"" Soundtrack",0.798,0.657,1,-12.314,1,0.0794,0.0701,0.876,0.0862,0.536,117.442,180373
1985,Sade,FALSE,Smooth Operator,0.753,0.561,9,-6.779,0,0.0341,0.274,0.00338,0.0294,0.964,119.322,294133
1985,Mary Jane Girls,FALSE,In My House,0.806,0.739,1,-6.764,1,0.0329,0.0463,0.0307,0.0487,0.958,116.712,236840
1985,Phil Collins,FALSE,Don't Lose My Number,0.582,0.719,5,-7.689,0,0.0556,0.14,6.05e-5,0.0741,0.942,161.298,287067
1985,Cyndi Lauper,FALSE,All Through the Night,0.573,0.65,8,-5.934,1,0.0257,0.201,1.58e-6,0.048,0.347,95.1,272840
1985,Bryan Adams,FALSE,Run To You,0.578,0.805,4,-6.401,1,0.0258,0.00272,3.69e-4,0.174,0.688,126.354,232160
1985,Bruce Springsteen,FALSE,Glory Days,0.562,0.948,9,-6.547,1,0.0332,0.165,0,0.118,0.976,117.153,255067
1985,'Til Tuesday,FALSE,Voices Carry,0.592,0.455,0,-13.346,1,0.0247,0.0461,1.31e-6,0.196,0.632,105.222,260600
1985,Kool & The Gang,FALSE,Misled,0.842,0.644,11,-7.814,1,0.0456,0.0157,0.00205,0.0369,0.936,122.357,246293
1985,Eurythmics,FALSE,Would I Lie to You? - Remastered Version,0.613,0.912,2,-4.639,1,0.0328,0.0378,3.65e-5,0.52,0.751,131.962,268240
1985,ABC,FALSE,Be Near Me,0.653,0.705,5,-7.927,1,0.0337,0.0947,0.00274,0.118,0.851,124.694,217600
1985,Paul McCartney,FALSE,No More Lonely Nights,0.328,0.439,5,-11.449,1,0.0356,0.0125,2.24e-5,0.151,0.465,171.898,287693
1985,Survivor,FALSE,I Can't Hold Back,0.506,0.663,4,-10.217,1,0.0306,0.407,2.06e-5,0.155,0.311,143.477,238347
1985,Bryan Adams,FALSE,Summer Of '69,0.497,0.852,2,-5.517,1,0.0405,0.0155,0,0.0793,0.696,138.8,212933
1985,Katrina & The Waves,FALSE,Walking On Sunshine - 25th Anniversary Edition,0.623,0.934,10,-4.985,1,0.0371,0.00128,0.0111,0.041,0.966,110,220755
1985,Wham!,FALSE,Freedom,0.532,0.94,5,-4.087,0,0.0825,0.00864,1.16e-4,0.175,0.695,133.299,319373
1985,Julian Lennon,FALSE,Too Late For Goodbyes,0.845,0.686,11,-9.984,0,0.0349,0.0991,0.00166,0.0788,0.976,122.208,210840
1985,Julian Lennon,FALSE,Valotte,0.563,0.419,0,-13.735,1,0.0261,0.168,0.0671,0.0986,0.217,72.233,254507
1985,The Power Station,FALSE,Some Like It Hot,0.74,0.889,4,-8.688,0,0.0446,0.0907,1.24e-5,0.132,0.662,126.373,226227
1985,Ashford & Simpson,FALSE,Solid,0.814,0.474,0,-12.017,1,0.0309,0.27,8.16e-6,0.599,0.958,101.241,312000
1985,Madonna,FALSE,Angel,0.752,0.593,7,-13.673,1,0.0367,0.296,1.96e-4,0.168,0.812,133.266,236133
1985,Bruce Springsteen,FALSE,I'm on Fire,0.62,0.446,1,-14.451,0,0.0347,0.589,0.0299,0.0727,0.867,88.591,155880
1985,Daryl Hall & John Oates,FALSE,Method of Modern Love,0.708,0.632,5,-9.863,0,0.051,0.0711,2.93e-5,0.0888,0.771,94.226,332627
1985,Thompson Twins,FALSE,Lay Your Hands On Me,0.786,0.701,7,-11.938,1,0.033,0.117,5.5e-5,0.211,0.839,102.838,313107
1985,DeBarge,FALSE,Who's Holding Donna Now?,0.627,0.554,1,-7.197,1,0.0229,0.193,0,0.146,0.681,89.943,268667
1985,John Mellencamp,FALSE,Lonely Ol' Night,0.652,0.876,9,-4.011,1,0.0328,0.00479,0.0119,0.0361,0.725,126.546,225093
1985,Heart,FALSE,What About Love?,0.282,0.523,2,-10.77,0,0.0346,0.257,3.29e-6,0.266,0.3,160.551,221107
1985,David Lee Roth,FALSE,California Girls,0.585,0.673,4,-7.139,1,0.0405,0.392,0,0.0563,0.682,115.05,168000
1985,Kool & The Gang,FALSE,Fresh,0.848,0.493,11,-11.366,0,0.033,0.0151,0.0386,0.0316,0.905,117.724,228627
1985,Jermaine Jackson,FALSE,Do What You Do,0.573,0.462,1,-9.634,0,0.0256,0.448,0,0.232,0.413,112.682,252547
1985,The Time,FALSE,Jungle Love,0.761,0.641,8,-13.466,0,0.0445,0.0713,0.0269,0.483,0.82,119.61,333360
1985,Bruce Springsteen,FALSE,Born in the U.S.A.,0.398,0.952,4,-6.042,1,0.061,3.73e-4,7.75e-5,0.1,0.589,122.093,278680
1985,Tina Turner,FALSE,Private Dancer - Single Edit,0.64,0.668,4,-7.578,0,0.0498,0.221,0.00115,0.1,0.563,116.211,240480
1985,Aretha Franklin,FALSE,Who's Zoomin' Who?,0.788,0.443,5,-13.901,0,0.0385,0.263,0,0.0584,0.843,109.801,283707
1985,Sting,FALSE,Fortress Around Your Heart,0.645,0.676,7,-7.699,1,0.0279,0.0635,0,0.12,0.567,120.343,276800
1985,Lionel Richie,FALSE,Penny Lover,0.719,0.365,8,-15.443,1,0.0285,0.382,4.59e-4,0.0663,0.634,98.187,332093
1985,Don Henley,FALSE,All She Wants To Do Is Dance,0.695,0.744,7,-5.06,1,0.0307,0.0103,0,0.0746,0.867,115.112,269600
1985,Madonna,FALSE,Dress You Up,0.634,0.896,0,-3.073,0,0.0318,0.0298,0.0036,0.1,0.838,136.098,242240
1985,Night Ranger,FALSE,Sentimental Street,0.64,0.597,0,-11.923,1,0.0269,0.222,0,0.128,0.612,99.672,251493
1985,Sheena Easton,FALSE,Sugar Walls,0.744,0.55,10,-12.689,1,0.0554,0.0746,4.2e-5,0.0353,0.855,126.51,241600
1986,Dionne Warwick,FALSE,That's What Friends Are For,0.673,0.286,8,-14.643,1,0.0313,0.294,0,0.086,0.2,120.117,256467
1986,Lionel Richie,FALSE,"Say You, Say Me",0.64,0.406,8,-11.129,1,0.0274,0.367,0,0.0865,0.239,128.026,241067
1986,Klymaxx,FALSE,I Miss You,0.548,0.356,5,-18.149,1,0.036,0.477,0,0.266,0.274,139.536,333267
1986,Patti LaBelle,FALSE,On My Own,0.606,0.408,5,-12.813,1,0.0269,0.315,1.42e-4,0.345,0.53,92.103,290840
1986,Mr. Mister,FALSE,Broken Wings,0.286,0.5,1,-14.281,0,0.0357,0.134,4.57e-5,0.108,0.447,99.162,343933
1986,Whitney Houston,FALSE,How Will I Know,0.832,0.544,6,-12.697,1,0.0442,0.201,1.39e-4,0.632,0.93,119.49,275533
1986,Eddie Murphy,FALSE,Party All the Time,0.699,0.696,11,-13.045,1,0.0458,0.0098,3.45e-4,0.0427,0.673,135.027,253293
1986,Survivor,FALSE,Burning Heart,0.651,0.665,9,-7.43,0,0.0269,0.221,7.91e-6,0.0403,0.657,97.996,230720
1986,Mr. Mister,FALSE,Kyrie,0.496,0.566,0,-13.749,1,0.035,0.0824,0,0.13,0.67,89.913,265840
1986,Robert Palmer,FALSE,Addicted To Love,0.702,0.59,2,-12.76,1,0.0302,0.361,3.91e-6,0.0512,0.973,111.57,363640
1986,Whitney Houston,FALSE,Greatest Love Of All,0.502,0.305,9,-16.011,1,0.0339,0.484,3.55e-6,0.117,0.248,131.242,291400
1986,Atlantic Starr,FALSE,Secret Lovers,0.608,0.371,0,-15.024,1,0.0421,0.63,4.62e-6,0.22,0.472,79.917,330667
1986,Gloria Loring,FALSE,Friends & Lovers,0.529,0.222,3,-16.093,1,0.0298,0.789,0,0.096,0.173,111.196,213013
1986,Peter Cetera,FALSE,Glory Of Love,0.518,0.585,5,-8.485,1,0.0279,0.0778,2.43e-6,0.31,0.31,144.998,258120
1986,Pet Shop Boys,FALSE,West End Girls - 2001 Remastered Version,0.648,0.947,4,-6.617,0,0.0369,0.0114,0.0567,0.105,0.605,113.255,245360
1986,Billy Ocean,FALSE,There'll Be Sad Songs (To Make You Cry),0.563,0.458,0,-7.673,1,0.0305,0.748,0,0.103,0.253,79.738,292680
1986,Simple Minds,FALSE,Alive and Kicking - Edit,0.602,0.694,0,-11.337,1,0.0313,0.153,2.07e-4,0.164,0.6,103.105,287133
1986,Heart,FALSE,Never,0.612,0.593,10,-12.187,0,0.0286,0.467,0,0.312,0.707,96.27,246400
1986,Prince,FALSE,Kiss,0.898,0.271,7,-12.238,1,0.091,0.0135,0.00138,0.0461,0.733,111.485,226240
1986,Steve Winwood,FALSE,Higher Love - Single Version,0.719,0.9,5,-6.686,1,0.0454,0.0683,0.0465,0.397,0.923,98.796,252253
1986,Huey Lewis & The News,FALSE,Stuck With You,0.704,0.544,4,-11.402,0,0.026,0.0873,1.66e-5,0.041,0.633,120.717,269573
1986,Simply Red,FALSE,Holding Back the Years - 2008 Remastered Version,0.707,0.514,9,-8.885,0,0.0281,0.58,1.59e-4,0.0953,0.516,86.035,269840
1986,Peter Gabriel,FALSE,Sledgehammer - Live,0.425,0.874,8,-3.883,1,0.0495,0.0195,8.15e-5,0.968,0.49,95.483,296368
1986,Starship,FALSE,Sara,0.642,0.805,10,-5.675,1,0.0336,0.352,1.02e-6,0.118,0.352,100.273,292800
1986,The Human League,FALSE,Human,0.625,0.572,8,-9.095,1,0.0251,0.049,0.00151,0.0939,0.359,101.355,265320
1986,Nu Shooz,FALSE,I Can't Wait,0.851,0.574,5,-13.622,0,0.07,0.078,0.0392,0.128,0.845,104.274,326507
1986,Berlin,FALSE,"Take My Breath Away - Love Theme from ""Top Gun""",0.497,0.719,6,-9.397,1,0.0266,0.0613,0,0.411,0.545,95.769,255733
1986,Falco,FALSE,Rock Me Amadeus - The Gold Mix,0.609,0.901,4,-4.929,0,0.144,0.315,0.00949,0.116,0.881,176.664,201467
1986,Madonna,FALSE,Papa Don't Preach,0.807,0.906,5,-8.973,0,0.0371,0.311,7.91e-4,0.0248,0.971,121.54,345280
1986,Bon Jovi,FALSE,You Give Love A Bad Name,0.537,0.959,0,-3.002,0,0.0557,0.0704,1.8e-6,0.382,0.823,122.806,222707
1986,Billy Ocean,FALSE,"When the Going Gets Tough, the Tough Get Going",0.754,0.763,4,-6.318,1,0.0473,0.407,0,0.318,0.933,122.047,248000
1986,Janet Jackson,FALSE,When I Think Of You,0.771,0.623,6,-11.448,0,0.0416,0.0894,0.0263,0.0531,0.677,116.218,235493
1986,Heart,FALSE,These Dreams,0.538,0.379,11,-14.122,1,0.0315,0.518,7.11e-6,0.108,0.33,79.034,254960
1986,Glass Tiger,FALSE,Don't Forget Me (When I'm Gone),0.612,0.697,9,-9.144,1,0.0261,0.0802,4.9e-4,0.323,0.729,109.837,248027
1986,Madonna,FALSE,Live To Tell,0.673,0.314,2,-14.156,0,0.0279,0.411,0.0334,0.107,0.277,109.841,353000
1986,Belinda Carlisle,FALSE,Mad About You,0.576,0.743,9,-7.279,1,0.039,0.00102,0.00239,0.0776,0.371,143.895,217573
1986,Level 42,FALSE,Something About You - Single Version,0.7,0.587,6,-13.484,0,0.0282,0.0384,0.0225,0.0719,0.877,105.324,223440
1986,Bananarama,FALSE,Venus,0.712,0.921,9,-8.489,1,0.0468,0.0821,0.398,0.0748,0.955,125.634,217933
1986,Lionel Richie,FALSE,Dancing On The Ceiling,0.714,0.779,0,-8.584,1,0.0519,0.132,2.24e-6,0.386,0.718,133.2,270720
1986,Miami Sound Machine,FALSE,Conga,0.789,0.655,2,-14.825,1,0.0474,0.167,0.0409,0.0311,0.879,122.236,254000
1986,Cyndi Lauper,FALSE,True Colors,0.386,0.145,0,-16.94,1,0.0362,0.792,1.96e-4,0.1,0.287,171.63,226067
1986,Kenny Loggins,FALSE,Danger Zone,0.552,0.871,3,-7.251,0,0.0369,0.154,1.12e-6,0.142,0.733,156.786,216347
1986,Janet Jackson,FALSE,What Have You Done For Me Lately,0.849,0.415,1,-12.674,1,0.058,0.015,0.00302,0.0762,0.839,114.044,299493
1986,Howard Jones,FALSE,No One Is To Blame,0.624,0.288,9,-13.069,1,0.0286,0.67,2.01e-6,0.0961,0.367,93.837,208867
1986,Sly Fox,FALSE,Let's Go All the Way,0.633,0.714,5,-13.574,1,0.0325,0.193,3.07e-4,0.296,0.862,98.149,239107
1986,Robert Palmer,FALSE,I Didn't Mean To Turn You On,0.693,0.533,5,-13.902,0,0.0506,0.0859,0.546,0.22,0.967,120.718,224760
1986,Miami Sound Machine,FALSE,Words Get In The Way,0.674,0.31,5,-17.352,1,0.0329,0.293,1.64e-5,0.108,0.567,155.656,205533
1986,The Bangles,FALSE,Manic Monday,0.685,0.571,2,-11.623,1,0.0299,0.335,2.38e-6,0.214,0.876,121.737,184173
1986,Dire Straits,FALSE,Walk Of Life,0.461,0.936,4,-6.866,1,0.109,0.435,9.13e-5,0.124,0.807,172.404,252467
1986,Boston,FALSE,Amanda,0.45,0.415,7,-14.028,1,0.0318,0.322,0,0.104,0.285,125.434,256200
1986,Stacey Q,FALSE,Two Of Hearts,0.852,0.523,5,-6.716,0,0.032,0.0833,0,0.106,0.648,130.154,237533
1986,The Jets,FALSE,Crush On You,0.79,0.836,1,-10.748,1,0.0585,0.0255,0.0799,0.0447,0.966,120.326,272493
1986,Orchestral Manoeuvres In The Dark,FALSE,If You Leave,0.643,0.574,0,-13.727,1,0.0338,0.0645,0.0944,0.07,0.881,120.331,265360
1986,Genesis,FALSE,Invisible Touch - 2007 Remastered Version,0.659,0.878,0,-5.987,1,0.0298,0.339,5.43e-4,0.0731,0.847,131.037,209587
1986,Sade,FALSE,The Sweetest Taboo,0.752,0.824,10,-9.455,0,0.0447,0.128,0.0103,0.306,0.962,91.563,277153
1986,INXS,FALSE,What You Need,0.685,0.827,11,-6.045,1,0.0546,0.0238,0.0159,0.328,0.471,116.085,214000
1986,Stevie Nicks,FALSE,Talk To Me,0.643,0.712,5,-6.385,1,0.0266,0.0576,0.00467,0.287,0.628,103.07,250027
1986,Janet Jackson,FALSE,Nasty,0.845,0.883,1,-11.7,0,0.0654,0.455,0.00833,0.13,0.552,103.675,243133
1986,Eddie Money,FALSE,Take Me Home Tonight,0.622,0.845,1,-5.984,1,0.0324,0.118,0,0.0984,0.725,132.752,211467
